https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD%E9%A9%BB%E5%8D%A1%E6%8B%89%E5%A5%87%E9%A2%86%E4%BA%8B%E9%A6%86%E8%A2%AD%E5%87%BB%E6%A1%88,中国驻卡拉奇领事馆袭击案
https://zh.wikipedia.org/wiki/2020%E5%B9%B4%E5%96%80%E5%B8%83%E7%88%BE%E5%A4%A7%E5%AD%B8%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2020年喀布爾大學襲擊事件
https://zh.wikipedia.org/wiki/%E6%B3%BD%E6%99%AE%E5%8E%BF%E8%B5%9B%E5%8A%9B%E4%B9%A1%E6%B4%BE%E5%87%BA%E6%89%80%E9%81%87%E8%A2%AD%E4%BA%8B%E4%BB%B6,泽普县赛力乡派出所遇袭事件
https://zh.wikipedia.org/wiki/2015%E5%B9%B42%E6%9C%88%E7%A6%8F%E7%89%B9%E5%AF%87%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,2015年2月福特寇恐怖襲擊
https://zh.wikipedia.org/wiki/%E6%81%90%E6%80%96%E8%AD%A6%E6%8A%A5%E7%B3%BB%E7%BB%9F,恐怖警报系统
https://zh.wikipedia.org/wiki/2017%E5%B9%B4%E6%96%AF%E5%BE%B7%E5%93%A5%E5%B0%94%E6%91%A9%E8%A2%AD%E5%87%BB,2017年斯德哥尔摩袭击
https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E5%B8%83%E9%B2%81%E5%A1%9E%E5%B0%94%E8%BF%9E%E7%8E%AF%E7%88%86%E7%82%B8%E6%A1%88,2016年布鲁塞尔连环爆炸案
https://zh.wikipedia.org/wiki/%E5%85%83%E6%9C%97%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,元朗襲擊事件
https://zh.wikipedia.org/wiki/2016%E5%B9%B43%E6%9C%88%E4%BC%8A%E6%96%AF%E5%9D%A6%E5%B8%83%E5%B0%94%E7%88%86%E7%82%B8%E6%A1%88,2016年3月伊斯坦布尔爆炸案
https://zh.wikipedia.org/wiki/%E8%A2%AB%E8%AE%A4%E5%AE%9A%E7%9A%84%E6%81%90%E6%80%96%E7%BB%84%E7%BB%87%E5%88%97%E8%A1%A8,被认定的恐怖组织列表
https://zh.wikipedia.org/wiki/2022%E5%B9%B4%E6%91%A9%E5%8A%A0%E8%BF%AA%E6%B2%99%E9%80%A3%E7%92%B0%E6%B1%BD%E8%BB%8A%E7%82%B8%E5%BD%88%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2022年摩加迪沙連環汽車炸彈襲擊事件
https://zh.wikipedia.org/wiki/%E5%80%AB%E6%95%A6%E4%B8%83%E4%B8%83%E7%88%86%E7%82%B8%E6%A1%88,倫敦七七爆炸案
https://zh.wikipedia.org/wiki/%E5%84%BF%E7%8E%89%E8%AA%89%E5%A3%AB%E5%A4%AB%E7%A7%81%E5%AE%85%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,儿玉誉士夫私宅袭击事件
https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E7%BE%8E%E5%9B%BD%E5%A4%A7%E4%BD%BF%E9%A6%86%E7%88%86%E7%82%B8%E6%A1%88,1998年美国大使馆爆炸案
https://zh.wikipedia.org/wiki/2018%E5%B9%B4%E6%B3%97%E6%B0%B4%E9%80%A3%E7%92%B0%E7%88%86%E7%82%B8%E6%A1%88,2018年泗水連環爆炸案
https://zh.wikipedia.org/wiki/%E7%94%9F%E7%89%A9%E6%81%90%E6%80%96%E4%B8%BB%E7%BE%A9,生物恐怖主義
https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%BA%93%E5%9C%B0%E9%93%81%E8%A2%AD%E5%87%BB,巴库地铁袭击
