GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,GlobalEventID,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1034759803,20220312,202203,2022,2022.1973,DEULAB,GERMANY,DEU,,,,,LAB,,,REF,REFUGEE,,,,,,REF,,,1,40,40,4,1,1,4,2,4,-3.187660668,1,Germany,GM,GM,,51.5,10.5,GM,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,28555,49.8407,24.0305,-1045268,2.02203E+13,https://kyma.com/news/2022/03/19/how-aid-organizations-are-responding-to-the-crisis-in-ukraine-inside-the-country-at-the-border-and-beyond/
1034759804,20220312,202203,2022,2022.1973,LAB,WORKER,,,,,,LAB,,,REF,REFUGEE,,,,,,REF,,,1,40,40,4,1,1,12,2,12,-3.187660668,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,28555,49.8407,24.0305,-1045268,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,28555,49.8407,24.0305,-1045268,2.02203E+13,https://kyma.com/news/2022/03/19/how-aid-organizations-are-responding-to-the-crisis-in-ukraine-inside-the-country-at-the-border-and-beyond/
1034759805,20220312,202203,2022,2022.1973,LAB,WORKER,,,,,,LAB,,,REF,REFUGEE,,,,,,REF,,,1,40,40,4,1,1,4,2,4,-3.187660668,1,Germany,GM,GM,,51.5,10.5,GM,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21,-534433,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,28555,49.8407,24.0305,-1045268,2.02203E+13,https://kyma.com/news/2022/03/19/how-aid-organizations-are-responding-to-the-crisis-in-ukraine-inside-the-country-at-the-border-and-beyond/
1034759806,20220318,202203,2022,2022.2137,,,,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,61,61,6,2,6.4,5,1,5,0.453172205,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,2.02203E+13,https://watchingamerica.com/WA/2022/03/18/bidens-energy-independence/
1034759807,20220318,202203,2022,2022.2137,BUS,BUSINESS,,,,,,BUS,,,GBR,BRITISH,GBR,,,,,,,,1,110,110,11,3,-2,6,1,6,-2.803738318,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,2.02203E+13,https://www.thejournal.ie/p-o-ferries-response-5715345-Mar2022/
1034759808,20220318,202203,2022,2022.2137,COP,POLICE,,,,,,COP,,,BGRELI,BULGARIA,BGR,,,,,ELI,,,1,84,84,8,2,7,4,1,4,-10.66666667,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,2.02203E+13,https://www.themalaysianinsight.com/s/372542
1034759809,20220318,202203,2022,2022.2137,COP,POLICE,,,,,,COP,,,BGRELI,BULGARIA,BGR,,,,,ELI,,,1,84,84,8,2,7,4,1,4,-10.66666667,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,2.02203E+13,https://www.themalaysianinsight.com/s/372542
1034759810,20220318,202203,2022,2022.2137,COP,POLICE,,,,,,COP,,,BGRELI,BULGARIA,BGR,,,,,ELI,,,1,84,84,8,2,7,2,1,2,-10.66666667,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Bulgaria,BU,BU,,43,25,BU,1,Malaysia,MY,MY,,2.5,112.5,MY,2.02203E+13,https://www.themalaysianinsight.com/s/372542
1034759811,20220318,202203,2022,2022.2137,COP,POLICE,,,,,,COP,,,IGOEUREEC,EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,71,71,7,2,7.4,4,1,4,-10.66666667,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,2.02203E+13,https://www.themalaysianinsight.com/s/372542
1034759812,20220318,202203,2022,2022.2137,COP,POLICE,,,,,,COP,,,IGOEUREEC,EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,71,71,7,2,7.4,6,1,6,-10.66666667,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Bulgaria,BU,BU,,43,25,BU,1,Bulgaria,BU,BU,,43,25,BU,2.02203E+13,https://www.themalaysianinsight.com/s/372542
